planner_name iteration planning_time_elapsed cost_solution_total cost_solution_revolute cost_solution_prismatic theoretical_cost_total theoretical_cost_revolute theoretical_cost_prismatic
bi_informed_rrt_star 95 21.1924 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 96 21.3671 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 97 21.526 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 98 21.9293 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 99 22.3154 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 100 22.8019 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 101 23.0673 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 102 23.1645 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 103 23.5554 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 104 23.6475 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 105 23.795 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 106 23.939 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 107 24.0618 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 108 24.1511 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 109 24.2938 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 110 24.4192 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 111 24.9122 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 112 25.2896 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 113 25.5721 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 114 26.0513 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 115 26.2274 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 116 26.4667 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 117 26.5474 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 118 26.93 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 119 27.1467 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 120 27.617 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 121 27.6952 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 122 28.3484 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 123 28.4052 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 124 28.8734 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 125 29.1159 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 126 29.2426 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 127 29.8191 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 128 30.0755 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 129 30.3303 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 130 30.8982 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 131 31.5696 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 132 31.7876 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 133 31.9921 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 134 32.4425 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 135 32.7729 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 136 33.1039 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 137 33.3315 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 138 33.5074 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 139 33.7717 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 140 34.1777 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 141 34.4312 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 142 34.5601 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 143 34.6645 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 144 34.987 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 145 35.0913 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 146 35.5142 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 147 35.5581 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 148 35.7399 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 149 35.8954 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 150 36.2768 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 151 36.542 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 152 36.6771 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 153 36.7855 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 154 37.1891 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 155 37.6006 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 156 37.7824 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 157 38.196 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 158 38.5249 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 159 38.6308 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 160 38.8077 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 161 39.0611 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 162 39.5418 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 163 39.6352 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 164 40.0816 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 165 40.1898 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 166 40.3073 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 167 40.7701 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 168 41.2795 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 169 41.422 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 170 41.5768 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 171 41.6895 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 172 41.7835 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 173 41.8542 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 174 42.0189 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 175 42.1633 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 176 42.2684 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 177 42.4748 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 178 42.6001 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 179 42.7835 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 180 43.0013 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 181 43.0705 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 182 43.1632 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 183 43.3233 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 184 43.8059 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 185 43.9275 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 186 44.0151 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 187 44.2435 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 188 44.3511 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 189 44.3926 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 190 45.1305 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 191 45.5195 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 192 45.649 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 193 46.0194 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 194 46.1805 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 195 46.4085 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 196 46.6214 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 197 46.7872 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 198 47.0283 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 199 47.7944 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 200 48.2137 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 201 48.8059 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 202 49.5608 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 203 49.9222 10000 10000 10000 17.1111 4.46419 16.5185
bi_informed_rrt_star 204 50.1296 10000 10000 10000 17.1111 4.46419 16.5185
