planner_name iteration planning_time_elapsed cost_solution_total cost_solution_revolute cost_solution_prismatic theoretical_cost_total theoretical_cost_revolute theoretical_cost_prismatic
birrt_star 127 11.9632 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 128 12.2391 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 129 12.4431 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 130 12.5213 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 131 12.5991 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 132 12.7305 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 133 12.7752 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 134 12.8944 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 135 12.9233 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 136 12.9583 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 137 13.0965 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 138 13.1519 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 139 13.2292 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 140 13.2829 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 141 13.346 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 142 13.3664 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 143 13.5596 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 144 13.8539 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 145 13.9546 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 146 14.0388 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 147 14.065 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 148 14.1226 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 149 14.1862 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 150 14.209 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 151 14.2514 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 152 14.2878 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 153 14.3399 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 154 14.3714 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 155 14.7579 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 156 14.775 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 157 14.8114 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 158 14.9867 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 159 15.0034 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 160 15.0585 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 161 15.1695 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 162 15.3249 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 163 15.3658 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 164 15.4833 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 165 15.5499 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 166 15.6848 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 167 15.7404 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 168 15.7916 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 169 15.8498 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 170 15.8829 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 171 15.9186 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 172 15.9469 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 173 15.9987 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 174 16.1987 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 175 16.2274 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 176 16.3348 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 177 16.7138 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 178 16.8237 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 179 17.0241 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 180 17.059 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 181 17.1083 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 182 17.1663 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 183 17.6918 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 184 17.7342 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 185 18.124 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 186 18.1841 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 187 18.347 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 188 18.3721 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 189 18.3937 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 190 18.8425 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 191 18.9377 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 192 18.9778 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 193 19.034 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 194 19.2525 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 195 19.4187 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 196 19.5075 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 197 19.5348 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 198 19.6682 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 199 19.7407 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 200 20.0737 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 201 20.1021 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 202 20.1493 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 203 20.6886 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 204 20.7922 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 205 20.8603 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 206 20.956 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 207 21.0009 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 208 21.0608 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 209 21.161 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 210 21.2139 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 211 21.2601 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 212 21.2814 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 213 21.4582 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 214 21.5287 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 215 21.5465 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 216 21.5642 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 217 21.6083 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 218 21.6502 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 219 21.6932 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 220 21.9298 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 221 21.9671 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 222 22.007 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 223 22.0654 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 224 22.2563 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 225 22.3775 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 226 22.506 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 227 22.6597 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 228 22.6836 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 229 22.875 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 230 22.9021 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 231 23.03 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 232 23.0597 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 233 23.1185 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 234 23.5497 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 235 23.6554 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 236 23.7739 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 237 23.8451 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 238 23.8797 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 239 24.2717 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 240 24.3102 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 241 24.4206 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 242 24.447 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 243 24.5831 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 244 24.6594 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 245 24.7505 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 246 24.9323 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 247 24.9872 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 248 25.0913 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 249 25.1664 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 250 25.3447 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 251 25.3956 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 252 25.4666 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 253 25.5081 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 254 25.6267 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 255 25.6545 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 256 26.0678 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 257 26.1043 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 258 26.1941 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 259 26.2714 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 260 26.3385 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 261 26.3749 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 262 26.8989 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 263 26.9183 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 264 26.9914 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 265 27.1285 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 266 27.1933 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 267 27.3018 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 268 27.3452 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 269 27.401 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 270 27.4219 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 271 27.4428 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 272 27.4933 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 273 27.5366 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 274 27.9016 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 275 27.9549 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 276 28.0006 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 277 28.0238 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 278 28.0555 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 279 28.1349 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 280 28.1668 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 281 28.5167 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 282 28.6182 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 283 28.7144 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 284 28.9251 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 285 28.973 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 286 29.0337 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 287 29.1811 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 288 29.227 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 289 29.2724 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 290 29.2931 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 291 29.3203 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 292 29.3714 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 293 29.4189 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 294 29.461 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 295 29.5545 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 296 29.5949 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 297 29.8701 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 298 29.9501 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 299 30.1061 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 300 30.1372 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 301 30.3032 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 302 30.512 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 303 30.7564 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 304 31.032 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 305 31.0837 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 306 31.1041 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 307 31.2992 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 308 31.323 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 309 31.3695 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 310 31.8645 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 311 31.9068 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 312 32.0171 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 313 32.0731 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 314 32.1124 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 315 32.1896 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 316 32.372 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 317 32.391 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 318 32.477 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 319 32.6433 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 320 32.7256 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 321 32.8318 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 322 33.1586 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 323 33.1927 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 324 33.3354 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 325 33.4164 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 326 33.6221 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 327 33.6735 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 328 33.7224 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 329 33.8867 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 330 33.9217 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 331 34.2024 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 332 34.3829 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 333 34.4098 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 334 34.5124 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 335 34.7038 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 336 34.7393 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 337 35.1656 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 338 35.2102 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 339 35.2718 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 340 35.3205 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 341 35.3597 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 342 35.3919 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 343 35.4218 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 344 35.4472 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 345 35.5134 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 346 35.61 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 347 35.6417 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 348 35.7207 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 349 36.2979 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 350 36.3586 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 351 36.5132 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 352 36.5743 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 353 36.8079 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 354 36.9232 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 355 36.9479 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 356 37.0191 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 357 37.5661 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 358 37.6029 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 359 37.639 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 360 37.6966 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 361 37.7494 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 362 37.7724 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 363 38.1412 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 364 38.221 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 365 38.8466 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 366 39.1179 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 367 39.2187 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 368 39.4337 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 369 39.5916 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 370 39.6727 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 371 39.7384 10000 10000 10000 16.9344 0.95715 16.9074
birrt_star 372 39.9071 42.3808 23.1977 32.9244 16.9344 0.95715 16.9074
birrt_star 373 41.077 42.3808 23.1977 32.9244 16.9344 0.95715 16.9074
birrt_star 374 42.0408 42.3808 23.1977 32.9244 16.9344 0.95715 16.9074
